,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Total Cost
264478,514962,22088,PAPER BUNTING COLOURED LACE,12,2010-07-07 12:08:00,2.95,14156.0,EIRE,35.400000000000006
264479,514962,15044D,RED PAPER PARASOL,6,2010-07-07 12:08:00,2.95,14156.0,EIRE,17.700000000000003
264480,514962,15044C,PURPLE PAPER PARASOL,6,2010-07-07 12:08:00,2.95,14156.0,EIRE,17.700000000000003
264481,514962,15044B,BLUE PAPER PARASOL ,6,2010-07-07 12:08:00,2.95,14156.0,EIRE,17.700000000000003
264482,514962,15044A,PINK PAPER PARASOL ,6,2010-07-07 12:08:00,2.95,14156.0,EIRE,17.700000000000003
264483,514962,22528,GARDENERS KNEELING PAD,12,2010-07-07 12:08:00,1.25,14156.0,EIRE,15.0
264484,514962,22218,CAKE STAND LACE WHITE,6,2010-07-07 12:08:00,4.25,14156.0,EIRE,25.5
264485,514962,22215,CAKE STAND WHITE TWO TIER LACE,12,2010-07-07 12:08:00,7.65,14156.0,EIRE,91.80000000000001
264486,514962,37503,TEA TIME CAKE STAND IN GIFT BOX,12,2010-07-07 12:08:00,9.95,14156.0,EIRE,119.39999999999999
264487,514962,22423,REGENCY CAKESTAND 3 TIER,16,2010-07-07 12:08:00,10.95,14156.0,EIRE,175.2
264488,514962,21445,12 PINK ROSE PEG PLACE SETTINGS,12,2010-07-07 12:08:00,1.25,14156.0,EIRE,15.0
264489,514962,21446,12 RED ROSE PEG PLACE SETTINGS,12,2010-07-07 12:08:00,1.25,14156.0,EIRE,15.0
264490,514962,22331,WOODLAND PARTY BAG + STICKER SET,8,2010-07-07 12:08:00,1.65,14156.0,EIRE,13.2
264491,514962,22332,SKULLS PARTY BAG + STICKER SET,8,2010-07-07 12:08:00,1.65,14156.0,EIRE,13.2
264703,514979,22457,NATURAL SLATE HEART CHALKBOARD ,36,2010-07-07 13:38:00,2.95,14911.0,EIRE,106.2
264704,514979,22423,REGENCY CAKESTAND 3 TIER,16,2010-07-07 13:38:00,10.95,14911.0,EIRE,175.2
264705,514979,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-07-07 13:38:00,2.95,14911.0,EIRE,23.6
264706,514979,21485,RED SPOT HEART HOT WATER BOTTLE,24,2010-07-07 13:38:00,4.25,14911.0,EIRE,102.0
264707,514979,71053,WHITE METAL LANTERN,24,2010-07-07 13:38:00,3.39,14911.0,EIRE,81.36
264708,514979,37343,SPOTS DESIGN MUG W PINK INSIDE,12,2010-07-07 13:38:00,1.65,14911.0,EIRE,19.799999999999997
264709,514979,21845,DAIRY MAID STRIPE MUG,18,2010-07-07 13:38:00,2.95,14911.0,EIRE,53.1
264710,514979,21528,DAIRY MAID TRADITIONAL TEAPOT ,12,2010-07-07 13:38:00,5.95,14911.0,EIRE,71.4
264711,514979,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,24,2010-07-07 13:38:00,3.81,14911.0,EIRE,91.44
264712,514979,22427,ENAMEL FLOWER JUG CREAM,3,2010-07-07 13:38:00,5.95,14911.0,EIRE,17.85
264713,514979,22456,NATURAL SLATE CHALKBOARD LARGE ,6,2010-07-07 13:38:00,4.95,14911.0,EIRE,29.700000000000003
266832,515187,22138,BAKING SET 9 PIECE RETROSPOT ,324,2010-07-09 09:46:00,4.25,14156.0,EIRE,1377.0
266833,515187,22617,BAKING SET SPACEBOY DESIGN,324,2010-07-09 09:46:00,4.25,14156.0,EIRE,1377.0
266834,515187,22472,TV DINNER TRAY DOLLY GIRL,192,2010-07-09 09:46:00,4.25,14156.0,EIRE,816.0
266835,515187,22474,SPACEBOY TV DINNER TRAY,192,2010-07-09 09:46:00,4.25,14156.0,EIRE,816.0
266836,515187,22334,DINOSAUR PARTY BAG + STICKER SET,336,2010-07-09 09:46:00,1.45,14156.0,EIRE,487.2
266837,515187,22333,RETRO SPORT PARTY BAG + STICKER SET,336,2010-07-09 09:46:00,1.45,14156.0,EIRE,487.2
266838,515187,22203,MILK PAN RED RETROSPOT,264,2010-07-09 09:46:00,3.75,14156.0,EIRE,990.0
266839,515187,22199,FRYING PAN RED POLKADOT ,264,2010-07-09 09:46:00,3.75,14156.0,EIRE,990.0
266840,515187,20914,SET/5 RED SPOTTY LID GLASS BOWLS,608,2010-07-09 09:46:00,2.55,14156.0,EIRE,1550.3999999999999
266841,515187,21212,PACK OF 72 RETRO SPOT CAKE CASES,240,2010-07-09 09:46:00,0.42,14156.0,EIRE,100.8
266842,515187,84992,72 SWEETHEART FAIRY CAKE CASES,240,2010-07-09 09:46:00,0.42,14156.0,EIRE,100.8
266843,515187,21977,PACK OF 60 PINK PAISLEY CAKE CASES,240,2010-07-09 09:46:00,0.42,14156.0,EIRE,100.8
266844,515187,21975,PACK OF 60 DINOSAUR CAKE CASES,240,2010-07-09 09:46:00,0.42,14156.0,EIRE,100.8
266845,515187,22417,PACK OF 60 SPACEBOY CAKE CASES,240,2010-07-09 09:46:00,0.55,14156.0,EIRE,132.0
266846,515187,22204,MILK PAN BLUE RETROSPOT,144,2010-07-09 09:46:00,3.39,14156.0,EIRE,488.16
266847,515187,22201,FRYING PAN BLUE POLKADOT ,144,2010-07-09 09:46:00,3.75,14156.0,EIRE,540.0
266848,515187,21214,SET OF 72 IVORY PAPER DOILIES,384,2010-07-09 09:46:00,1.25,14156.0,EIRE,480.0
266849,515187,21260,FIRST AID TIN,144,2010-07-09 09:46:00,2.75,14156.0,EIRE,396.0
266850,515187,21737,SET 3 WICKER LOG BASKETS,104,2010-07-09 09:46:00,16.95,14156.0,EIRE,1762.8
266851,515187,22429,ENAMEL MEASURING JUG CREAM,180,2010-07-09 09:46:00,3.75,14156.0,EIRE,675.0
266852,515187,22424,ENAMEL BREAD BIN CREAM,100,2010-07-09 09:46:00,10.95,14156.0,EIRE,1095.0
266853,515187,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,500,2010-07-09 09:46:00,1.65,14156.0,EIRE,825.0
266854,515187,22377,BOTTLE BAG RETROSPOT ,500,2010-07-09 09:46:00,1.85,14156.0,EIRE,925.0
266855,515187,22379,RECYCLING BAG RETROSPOT ,500,2010-07-09 09:46:00,1.85,14156.0,EIRE,925.0
266856,515187,22347,PIZZA SLICE DISH,432,2010-07-09 09:46:00,1.06,14156.0,EIRE,457.92
267257,515265,72802C,VANILLA SCENT CANDLE JEWELLED BOX,18,2010-07-09 12:39:00,3.81,14911.0,EIRE,68.58
267258,515265,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,18,2010-07-09 12:39:00,3.81,14911.0,EIRE,68.58
267259,515265,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,18,2010-07-09 12:39:00,3.81,14911.0,EIRE,68.58
267615,515305,16161U,WRAP SUKI AND FRIENDS,25,2010-07-09 15:48:00,0.42,14911.0,EIRE,10.5
267616,515305,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-07-09 15:48:00,1.25,14911.0,EIRE,15.0
267617,515305,22621,TRADITIONAL KNITTING NANCY,12,2010-07-09 15:48:00,1.45,14911.0,EIRE,17.4
267618,515305,21912,VINTAGE SNAKES & LADDERS,4,2010-07-09 15:48:00,3.75,14911.0,EIRE,15.0
267619,515305,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-07-09 15:48:00,1.25,14911.0,EIRE,15.0
267620,515305,22434,BALLOON PUMP WITH 10 BALLOONS,8,2010-07-09 15:48:00,1.95,14911.0,EIRE,15.6
267621,515305,22620,4 TRADITIONAL SPINNING TOPS,12,2010-07-09 15:48:00,1.25,14911.0,EIRE,15.0
267622,515305,22549,PICTURE DOMINOES,12,2010-07-09 15:48:00,1.45,14911.0,EIRE,17.4
267623,515305,22548,HEADS AND TAILS SPORTING FUN,12,2010-07-09 15:48:00,1.25,14911.0,EIRE,15.0
267624,515305,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-07-09 15:48:00,0.21,14911.0,EIRE,10.08
267625,515305,22468,BABUSHKA LIGHTS STRING OF 10,2,2010-07-09 15:48:00,6.75,14911.0,EIRE,13.5
267626,515305,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,2010-07-09 15:48:00,1.95,14911.0,EIRE,23.4
267627,515305,20692,FLORAL ELEPHANT SOFT TOY,3,2010-07-09 15:48:00,4.25,14911.0,EIRE,12.75
267628,515305,20702,PINK PADDED MOBILE,3,2010-07-09 15:48:00,4.25,14911.0,EIRE,12.75
267629,515305,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2010-07-09 15:48:00,0.85,14911.0,EIRE,10.2
267630,515305,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2010-07-09 15:48:00,1.25,14911.0,EIRE,15.0
267631,515305,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-07-09 15:48:00,1.25,14911.0,EIRE,15.0
267632,515305,21874,GIN AND TONIC MUG,12,2010-07-09 15:48:00,1.25,14911.0,EIRE,15.0
267633,515305,20725,LUNCH BAG RED SPOTTY,10,2010-07-09 15:48:00,1.65,14911.0,EIRE,16.5
267634,515305,20703,BLUE PADDED SOFT MOBILE,3,2010-07-09 15:48:00,4.25,14911.0,EIRE,12.75
267635,515305,22090,PAPER BUNTING RETRO SPOTS,6,2010-07-09 15:48:00,2.95,14911.0,EIRE,17.700000000000003
267636,515305,22501,PICNIC BASKET WICKER LARGE,2,2010-07-09 15:48:00,9.95,14911.0,EIRE,19.9
267637,515305,21907,I'M ON HOLIDAY METAL SIGN,12,2010-07-09 15:48:00,2.1,14911.0,EIRE,25.200000000000003
267638,515305,22348,TEA BAG PLATE RED SPOTTY ,12,2010-07-09 15:48:00,0.85,14911.0,EIRE,10.2
267639,515305,21876,POTTERING MUG,12,2010-07-09 15:48:00,1.25,14911.0,EIRE,15.0
267640,515305,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-07-09 15:48:00,1.65,14911.0,EIRE,16.5
267641,515305,22624,IVORY KITCHEN SCALES,2,2010-07-09 15:48:00,8.5,14911.0,EIRE,17.0
267642,515305,22626,BLACK KITCHEN SCALES,2,2010-07-09 15:48:00,8.5,14911.0,EIRE,17.0
267643,515305,22494,EMERGENCY FIRST AID TIN ,12,2010-07-09 15:48:00,1.25,14911.0,EIRE,15.0
267644,515305,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,2010-07-09 15:48:00,6.45,14911.0,EIRE,19.35
267645,515305,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-07-09 15:48:00,2.55,14911.0,EIRE,15.299999999999999
267646,515305,21781,MA CAMPAGNE CUTLERY BOX,2,2010-07-09 15:48:00,14.95,14911.0,EIRE,29.9
267647,515305,21777,RECIPE BOX WITH METAL HEART,4,2010-07-09 15:48:00,7.95,14911.0,EIRE,31.8
267648,515305,22169,FAMILY ALBUM WHITE PICTURE FRAME,6,2010-07-09 15:48:00,8.5,14911.0,EIRE,51.0
267649,515305,22607,WOODEN ROUNDERS GARDEN SET ,2,2010-07-09 15:48:00,8.5,14911.0,EIRE,17.0
267650,515305,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-07-09 15:48:00,7.95,14911.0,EIRE,15.9
267651,515305,21936,RED RETROSPOT PICNIC BAG,10,2010-07-09 15:48:00,2.95,14911.0,EIRE,29.5
267652,515305,85099B,JUMBO BAG RED RETROSPOT,10,2010-07-09 15:48:00,1.95,14911.0,EIRE,19.5
267653,515305,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,2010-07-09 15:48:00,0.85,14911.0,EIRE,10.2
267654,515305,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,2010-07-09 15:48:00,0.85,14911.0,EIRE,10.2
267655,515305,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-07-09 15:48:00,0.21,14911.0,EIRE,6.3
267656,515305,85049F,BABY BOOM RIBBONS ,12,2010-07-09 15:48:00,1.25,14911.0,EIRE,15.0
267657,515305,85049G,CHOCOLATE BOX RIBBONS ,12,2010-07-09 15:48:00,1.25,14911.0,EIRE,15.0
267658,515305,22383,LUNCH BAG SUKI  DESIGN ,10,2010-07-09 15:48:00,1.65,14911.0,EIRE,16.5
267659,515305,21519,GIN & TONIC DIET GREETING CARD ,12,2010-07-09 15:48:00,0.42,14911.0,EIRE,5.04
267660,515305,16156S,WRAP PINK FAIRY CAKES ,25,2010-07-09 15:48:00,0.42,14911.0,EIRE,10.5
267661,515305,21499,BLUE SPOTS  WRAP,25,2010-07-09 15:48:00,0.42,14911.0,EIRE,10.5
267662,515305,22605,WOODEN CROQUET GARDEN SET,3,2010-07-09 15:48:00,12.75,14911.0,EIRE,38.25
267663,515305,48189,DOORMAT FRIENDSHIP ,2,2010-07-09 15:48:00,7.49,14911.0,EIRE,14.98
267664,515305,48188,DOORMAT WELCOME PUPPIES,2,2010-07-09 15:48:00,7.49,14911.0,EIRE,14.98
267665,515305,48129,DOORMAT TOPIARY,2,2010-07-09 15:48:00,7.49,14911.0,EIRE,14.98
267666,515305,21323,HANGING MEDINA LANTERN LARGE,3,2010-07-09 15:48:00,4.25,14911.0,EIRE,12.75
267667,515305,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,6,2010-07-09 15:48:00,2.95,14911.0,EIRE,17.700000000000003
267668,515305,21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,6,2010-07-09 15:48:00,2.95,14911.0,EIRE,17.700000000000003
267669,515305,71038,WHITE HANGING BEADS CANDLE HOLDER,4,2010-07-09 15:48:00,5.45,14911.0,EIRE,21.8
267670,515305,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-07-09 15:48:00,0.85,14911.0,EIRE,10.2
267671,515305,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-07-09 15:48:00,0.85,14911.0,EIRE,10.2
267672,515305,85150,LADIES & GENTLEMEN METAL SIGN,6,2010-07-09 15:48:00,2.55,14911.0,EIRE,15.299999999999999
267673,515305,21174,POTTERING IN THE SHED METAL SIGN,12,2010-07-09 15:48:00,1.95,14911.0,EIRE,23.4
267674,515305,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2010-07-09 15:48:00,0.85,14911.0,EIRE,10.2
267675,515305,22172,METAL SHELF WITH RAIL ,2,2010-07-09 15:48:00,8.5,14911.0,EIRE,17.0
267676,515305,21238,RED SPOTTY CUP,8,2010-07-09 15:48:00,0.85,14911.0,EIRE,6.8
267677,515305,21240,BLUE  SPOTTY CUP,8,2010-07-09 15:48:00,0.85,14911.0,EIRE,6.8
267678,515305,21242,RED SPOTTY PLATE ,8,2010-07-09 15:48:00,1.69,14911.0,EIRE,13.52
267679,515305,21244,BLUE  SPOTTY PLATE ,8,2010-07-09 15:48:00,1.69,14911.0,EIRE,13.52
267680,515305,20676,RED SPOTTY BOWL,8,2010-07-09 15:48:00,1.25,14911.0,EIRE,10.0
267681,515305,20675,BLUE SPOTTY BOWL,8,2010-07-09 15:48:00,1.25,14911.0,EIRE,10.0
267682,515305,84991,60 TEATIME FAIRY CAKE CASES,24,2010-07-09 15:48:00,0.55,14911.0,EIRE,13.200000000000001
267683,515305,47502,POLKADOT CUTLERY 24 PCS IN TRAY,2,2010-07-09 15:48:00,12.75,14911.0,EIRE,25.5
267684,515305,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-07-09 15:48:00,3.75,14911.0,EIRE,22.5
267685,515305,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,6,2010-07-09 15:48:00,3.75,14911.0,EIRE,22.5
267686,515305,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2010-07-09 15:48:00,3.75,14911.0,EIRE,15.0
267687,515305,21656,RIDGED GLASS POSY VASE ,6,2010-07-09 15:48:00,1.45,14911.0,EIRE,8.7
267688,515305,21539,RED RETROSPOT BUTTER DISH,3,2010-07-09 15:48:00,4.95,14911.0,EIRE,14.850000000000001
268431,515344,C2,CARRIAGE,1,2010-07-12 10:07:00,50.0,14911.0,EIRE,50.0
268432,515344,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2010-07-12 10:07:00,1.25,14911.0,EIRE,10.0
268433,515344,79321,CHILLI LIGHTS,4,2010-07-12 10:07:00,4.95,14911.0,EIRE,19.8
268434,515344,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2010-07-12 10:07:00,3.25,14911.0,EIRE,13.0
268435,515344,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2010-07-12 10:07:00,1.95,14911.0,EIRE,15.6
268436,515344,22621,TRADITIONAL KNITTING NANCY,12,2010-07-12 10:07:00,1.45,14911.0,EIRE,17.4
268437,515344,22605,WOODEN CROQUET GARDEN SET,2,2010-07-12 10:07:00,12.75,14911.0,EIRE,25.5
268438,515344,22525,CHILDRENS GARDEN GLOVES PINK,10,2010-07-12 10:07:00,1.25,14911.0,EIRE,12.5
268439,515344,22524,CHILDRENS GARDEN GLOVES BLUE,10,2010-07-12 10:07:00,1.25,14911.0,EIRE,12.5
268440,515344,22521,CHILDS GARDEN TROWEL PINK,12,2010-07-12 10:07:00,0.85,14911.0,EIRE,10.2
268441,515344,22520,CHILDS GARDEN TROWEL BLUE ,12,2010-07-12 10:07:00,0.85,14911.0,EIRE,10.2
268442,515344,22480,RED TEA TOWEL CLASSIC DESIGN,12,2010-07-12 10:07:00,1.25,14911.0,EIRE,15.0
268443,515344,22374,AIRLINE BAG VINTAGE JET SET RED,2,2010-07-12 10:07:00,6.35,14911.0,EIRE,12.7
268444,515344,21936,RED RETROSPOT PICNIC BAG,5,2010-07-12 10:07:00,2.95,14911.0,EIRE,14.75
268445,515344,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,2010-07-12 10:07:00,7.95,14911.0,EIRE,15.9
268446,515344,21737,SET 3 WICKER LOG BASKETS,1,2010-07-12 10:07:00,19.95,14911.0,EIRE,19.95
268447,515344,21519,GIN & TONIC DIET GREETING CARD ,12,2010-07-12 10:07:00,0.42,14911.0,EIRE,5.04
268448,515344,21498,RED SPOTS  WRAP ,50,2010-07-12 10:07:00,0.42,14911.0,EIRE,21.0
268449,515344,21484,CHICK GREY HOT WATER BOTTLE,4,2010-07-12 10:07:00,3.45,14911.0,EIRE,13.8
268450,515344,21462,"NURSERY A,B,C PAINTED LETTERS",4,2010-07-12 10:07:00,6.75,14911.0,EIRE,27.0
268451,515344,20728,LUNCH BAG CARS BLUE,10,2010-07-12 10:07:00,1.65,14911.0,EIRE,16.5
268452,515344,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,6,2010-07-12 10:07:00,2.55,14911.0,EIRE,15.299999999999999
268453,515344,16161U,WRAP SUKI AND FRIENDS,25,2010-07-12 10:07:00,0.42,14911.0,EIRE,10.5
268969,515417,22423,REGENCY CAKESTAND 3 TIER,12,2010-07-12 13:02:00,10.95,14911.0,EIRE,131.39999999999998
268970,515417,82582,AREA PATROLLED METAL SIGN,6,2010-07-12 13:02:00,2.1,14911.0,EIRE,12.600000000000001
268971,515417,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2010-07-12 13:02:00,2.95,14911.0,EIRE,17.700000000000003
268972,515417,21156,RED SPOTTY CHILDS APRON,8,2010-07-12 13:02:00,1.95,14911.0,EIRE,15.6
268973,515417,84968B,S/16 VINTAGE IVORY CUTLERY,12,2010-07-12 13:02:00,12.75,14911.0,EIRE,153.0
268974,515417,84969,ASSORTED COLOUR SET 6 TEASPOONS,12,2010-07-12 13:02:00,4.25,14911.0,EIRE,51.0
268975,515417,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-07-12 13:02:00,1.25,14911.0,EIRE,15.0
268976,515417,22120,WELCOME  WOODEN BLOCK LETTERS,3,2010-07-12 13:02:00,9.95,14911.0,EIRE,29.849999999999998
268977,515417,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-07-12 13:02:00,2.95,14911.0,EIRE,35.400000000000006
268978,515417,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,6,2010-07-12 13:02:00,3.75,14911.0,EIRE,22.5
268979,515417,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6,2010-07-12 13:02:00,3.75,14911.0,EIRE,22.5
268980,515417,21539,RED RETROSPOT BUTTER DISH,3,2010-07-12 13:02:00,4.95,14911.0,EIRE,14.850000000000001
268981,515417,21535,RED RETROSPOT SMALL MILK JUG,6,2010-07-12 13:02:00,2.55,14911.0,EIRE,15.299999999999999
268982,515417,21531,RED RETROSPOT SUGAR JAM BOWL,6,2010-07-12 13:02:00,2.55,14911.0,EIRE,15.299999999999999
268983,515417,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-07-12 13:02:00,1.25,14911.0,EIRE,15.0
268984,515417,21174,POTTERING IN THE SHED METAL SIGN,12,2010-07-12 13:02:00,1.95,14911.0,EIRE,23.4
268985,515417,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,2010-07-12 13:02:00,4.95,14911.0,EIRE,14.850000000000001
268986,515417,C2,CARRIAGE,1,2010-07-12 13:02:00,50.0,14911.0,EIRE,50.0
269639,515476,84880,WHITE WIRE EGG HOLDER,3,2010-07-13 09:35:00,5.95,,EIRE,17.85
269640,515476,21411,GINGHAM HEART  DOORSTOP RED,3,2010-07-13 09:35:00,4.25,,EIRE,12.75
269641,515476,22188,BLACK HEART CARD HOLDER,4,2010-07-13 09:35:00,3.95,,EIRE,15.8
269642,515476,22196,SMALL HEART MEASURING SPOONS,12,2010-07-13 09:35:00,0.85,,EIRE,10.2
269643,515476,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-07-13 09:35:00,2.1,,EIRE,12.600000000000001
269644,515476,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2010-07-13 09:35:00,1.25,,EIRE,15.0
269645,515476,22423,REGENCY CAKESTAND 3 TIER,2,2010-07-13 09:35:00,12.75,,EIRE,25.5
269646,515476,21931,JUMBO STORAGE BAG SUKI,10,2010-07-13 09:35:00,1.95,,EIRE,19.5
269647,515476,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-07-13 09:35:00,1.95,,EIRE,19.5
269648,515476,85099F,JUMBO BAG STRAWBERRY,10,2010-07-13 09:35:00,1.95,,EIRE,19.5
269649,515476,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2010-07-13 09:35:00,1.95,,EIRE,19.5
269650,515476,22150,3 STRIPEY MICE FELTCRAFT,6,2010-07-13 09:35:00,1.95,,EIRE,11.7
269651,515476,22273,FELTCRAFT DOLL MOLLY,6,2010-07-13 09:35:00,2.95,,EIRE,17.700000000000003
269652,515476,21212,PACK OF 72 RETRO SPOT CAKE CASES,48,2010-07-13 09:35:00,0.55,,EIRE,26.400000000000002
269653,515476,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-07-13 09:35:00,0.55,,EIRE,13.200000000000001
269654,515476,84993A,75 GREEN PETIT FOUR CASES,24,2010-07-13 09:35:00,0.42,,EIRE,10.08
269655,515476,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-07-13 09:35:00,0.55,,EIRE,13.200000000000001
269656,515476,84991,60 TEATIME FAIRY CAKE CASES,24,2010-07-13 09:35:00,0.55,,EIRE,13.200000000000001
269657,515476,21213,PACK OF 72 SKULL CAKE CASES,24,2010-07-13 09:35:00,0.55,,EIRE,13.200000000000001
269658,515476,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-07-13 09:35:00,0.55,,EIRE,13.200000000000001
269659,515476,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-07-13 09:35:00,0.55,,EIRE,13.200000000000001
269660,515476,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-07-13 09:35:00,1.95,,EIRE,23.4
269661,515476,82578,KITCHEN METAL SIGN,12,2010-07-13 09:35:00,0.55,,EIRE,6.6000000000000005
269662,515476,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2010-07-13 09:35:00,2.1,,EIRE,25.200000000000003
269663,515476,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,2010-07-13 09:35:00,0.85,,EIRE,10.2
269664,515476,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-07-13 09:35:00,0.85,,EIRE,10.2
269665,515476,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2010-07-13 09:35:00,0.42,,EIRE,10.08
269666,515476,10133,COLOURING PENCILS BROWN TUBE,20,2010-07-13 09:35:00,0.85,,EIRE,17.0
269667,515476,20973,12 PENCIL SMALL TUBE WOODLAND,24,2010-07-13 09:35:00,0.65,,EIRE,15.600000000000001
269668,515476,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-07-13 09:35:00,7.95,,EIRE,15.9
269669,515476,22151,PLACE SETTING WHITE HEART,24,2010-07-13 09:35:00,0.42,,EIRE,10.08
269670,515476,21704,BAG 250g SWIRLY MARBLES,12,2010-07-13 09:35:00,0.85,,EIRE,10.2
269671,515476,47469,ASSORTED SHAPES PHOTO CLIP SILVER ,12,2010-07-13 09:35:00,0.65,,EIRE,7.800000000000001
269672,515476,21519,GIN & TONIC DIET GREETING CARD ,12,2010-07-13 09:35:00,0.42,,EIRE,5.04
269673,515476,22030,SWALLOWS GREETING CARD,12,2010-07-13 09:35:00,0.42,,EIRE,5.04
269674,515476,22424,ENAMEL BREAD BIN CREAM,2,2010-07-13 09:35:00,12.75,,EIRE,25.5
269675,515476,85055,FRENCH ENAMEL UTENSIL HOLDER,4,2010-07-13 09:35:00,3.75,,EIRE,15.0
269676,515476,22429,ENAMEL MEASURING JUG CREAM,4,2010-07-13 09:35:00,4.25,,EIRE,17.0
269677,515476,84971S,SMALL HEART FLOWERS HOOK ,24,2010-07-13 09:35:00,0.85,,EIRE,20.4
269678,515476,C2,CARRIAGE,1,2010-07-13 09:35:00,50.0,,EIRE,50.0
270242,515588,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-07-13 13:11:00,1.25,14156.0,EIRE,15.0
270243,515588,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,2010-07-13 13:11:00,2.95,14156.0,EIRE,17.700000000000003
270244,515588,20979,36 PENCILS TUBE RED SPOTTY,3,2010-07-13 13:11:00,1.25,14156.0,EIRE,3.75
270245,515588,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,2010-07-13 13:11:00,0.85,14156.0,EIRE,10.2
270246,515588,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-07-13 13:11:00,7.95,14156.0,EIRE,15.9
270247,515588,21531,RED RETROSPOT SUGAR JAM BOWL,6,2010-07-13 13:11:00,2.55,14156.0,EIRE,15.299999999999999
270248,515588,21153,RED SPOTTY TABLECLOTH ,2,2010-07-13 13:11:00,10.65,14156.0,EIRE,21.3
270249,515588,22073,RED RETROSPOT STORAGE JAR,4,2010-07-13 13:11:00,3.75,14156.0,EIRE,15.0
270250,515588,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2010-07-13 13:11:00,3.75,14156.0,EIRE,15.0
270251,515588,21218,RED SPOTTY BISCUIT TIN,6,2010-07-13 13:11:00,3.75,14156.0,EIRE,22.5
270252,515588,22354,RETROSPOT PADDED SEAT CUSHION,10,2010-07-13 13:11:00,3.75,14156.0,EIRE,37.5
270253,515588,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2010-07-13 13:11:00,9.95,14156.0,EIRE,39.8
270254,515588,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2010-07-13 13:11:00,1.65,14156.0,EIRE,13.2
270255,515588,21843,RED RETROSPOT CAKE STAND,1,2010-07-13 13:11:00,10.95,14156.0,EIRE,10.95
270256,515588,21535,RED RETROSPOT SMALL MILK JUG,6,2010-07-13 13:11:00,2.55,14156.0,EIRE,15.299999999999999
